directory,subdirectory,filename,speaker_id,session_id,utterance_id,transcription
sm3,sm3_05,sm3_05_118,sm3,5,118,alitalia two nine one call zurich on one three four six 
sm3,sm3_05,sm3_05_119,sm3,5,119,@aerovic one zero six one contact zurich on one three four decimal six 
sm3,sm3_05,sm3_05_120,sm3,5,120,lufthansa five two one seven turn to delta kilo bravo 
sm3,sm3_05,sm3_05_121,sm3,5,121,lufthansa five two one seven contact rhein on one three two four 
sm3,sm3_05,sm3_05_122,sm3,5,122,gulf air zero zero five call rhein one two seven three seven 
sm3,sm3_05,sm3_05_123,sm3,5,123,delta november alfa continue on present heading 
sm3,sm3_05,sm3_05_124,sm3,5,124,delta echo charlie good afternoon radar contact 
sm3,sm3_05,sm3_05_125,sm3,5,125,algerie two zero seven three proceed direct to trasadingen and continue climb to level two seven zero 
sm3,sm3_05,sm3_05_126,sm3,5,126,egypt air eight eight four call rhein on one three two four good day 
sm3,sm3_05,sm3_05_127,sm3,5,127,britannia three zero six alfa rhein 
sm3,sm3_05,sm3_05_128,sm3,5,128,britannia three zero six alfa call milano on one three four five two 
sm3,sm3_05,sm3_05_129,sm3,5,129,alitalia 
sm3,sm3_05,sm3_05_130,sm3,5,130,disregard 
sm3,sm3_05,sm3_05_131,sm3,5,131,merair six nine four four contact zurich on one three four six good day 
sm3,sm3_05,sm3_05_132,sm3,5,132,@sunwing five two one four proceed present position direct to hochwald hotel oscar charlie thereafter st prex 
sm3,sm3_05,sm3_05_133,sm3,5,133,air algerie ah two zero seven three climb to flight level three one zero 
sm3,sm3_05,sm3_05_134,sm3,5,134,tunis air four eight zero two turn right by one five degrees 
sm3,sm3_05,sm3_05_135,sm3,5,135,good afternoon aero lloyd five six two climb to flight level three one zero direct to trasadingen 
sm3,sm3_05,sm3_05_136,sm3,5,136,good afternoon scandinavian six eight seven radar contact 
sm3,sm3_05,sm3_05_137,sm3,5,137,lufthansa four two one nine good afternoon radar contact 
sm3,sm3_05,sm3_05_138,sm3,5,138,alitalia three six nine turn to trasadingen 
sm3,sm3_05,sm3_05_139,sm3,5,139,alitalia three six nine descend to flight level two nine zero 
sm3,sm3_05,sm3_05_140,sm3,5,140,good afternoon lufthansa three five zero eight climb to flight level two seven zero 
sm3,sm3_05,sm3_05_141,sm3,5,141,[EMPTY] 
sm3,sm3_05,sm3_05_142,sm3,5,142,lufthansa triple three zero good afternoon climb to flight level two nine zero 
sm3,sm3_05,sm3_05_143,sm3,5,143,good afternoon alitalia four six nine in radar contact 
sm3,sm3_05,sm3_05_144,sm3,5,144,delta november alfa proceed direct to trasadingen 
sm3,sm3_05,sm3_05_145,sm3,5,145,alitalia three six nine turn right by ten degrees 
sm3,sm3_05,sm3_05_146,sm3,5,146,lufthansa four two one nine proceed direct to delta kilo bravo descend to flight level three one zero 
sm3,sm3_05,sm3_05_147,sm3,5,147,alitalia one three five call zurich on one three four decimal six good day 
sm3,sm3_05,sm3_05_148,sm3,5,148,lufthansa four five eight two is in radar contact climb to flight level two nine zero 
sm3,sm3_05,sm3_05_149,sm3,5,149,tunair four eight zero two proceed to frankfurt 
sm3,sm3_05,sm3_05_150,sm3,5,150,@sunwing five two one two call zurich on one three four six 
sm3,sm3_05,sm3_05_151,sm3,5,151,@sunwing five two one four contact zurich on one three three decimal four good day 
sm3,sm3_05,sm3_05_152,sm3,5,152,aero lloyd five six two climb to flight level three one zero 
sm3,sm3_05,sm3_05_153,sm3,5,153,aero lloyd five six two sorry climb to flight level three three zero 
sm3,sm3_05,sm3_05_154,sm3,5,154,delta echo charlie proceed direct to delta kilo bravo 
sm3,sm3_05,sm3_05_155,sm3,5,155,lufthansa three five zero eight climb to flight level three one zero 
sm3,sm3_05,sm3_05_156,sm3,5,156,delta echo charlie descend to flight level three seven zero 
sm3,sm3_05,sm3_05_157,sm3,5,157,tunis air four eight zero two call rhein on one two seven three seven good day 
sm3,sm3_05,sm3_05_158,sm3,5,158,algerie two zero seven three call zurich on one three four six good day 
sm3,sm3_05,sm3_05_159,sm3,5,159,lufthansa four two one nine call rhein on one three two decimal four good day 
sm3,sm3_05,sm3_05_160,sm3,5,160,alitalia three six nine proceed to trasadingen 
sm3,sm3_05,sm3_05_161,sm3,5,161,delta echo charlie descend to flight level three five zero 
sm3,sm3_05,sm3_05_162,sm3,5,162,delta echo charlie call rhein one three two decimal four good day 
sm3,sm3_05,sm3_05_163,sm3,5,163,alitalia three six nine call zurich one three four six good day 
sm3,sm3_05,sm3_05_164,sm3,5,164,aero lloyd five six two call zurich one three four six good day 
sm3,sm3_05,sm3_05_165,sm3,5,165,delta november alfa zurich one three four six 
sm3,sm3_05,sm3_05_166,sm3,5,166,lufthansa three five zero eight zurich one three four six 
sm3,sm3_05,sm3_05_167,sm3,5,167,lufthansa triple three zero climb to flight level three one zero 
sm3,sm3_05,sm3_05_168,sm3,5,168,good afternoon sabena eight zero six radar contact 
sm1,sm1_07,sm1_07_001,sm1,7,1,~p ~s ~a eight one zero contact zurich one three three decimal four 
sm1,sm1_07,sm1_07_002,sm1,7,2,transavia three eight one zurich radar one three four decimal six 
sm1,sm1_07,sm1_07_003,sm1,7,3,speedbird one five six direct to nattenheim 
sm1,sm1_07,sm1_07_004,sm1,7,4,[FRAGMENT] 
sm1,sm1_07,sm1_07_005,sm1,7,5,india tango sierra oscar kilo contact rhein one two seven decimal three seven bye 
sm1,sm1_07,sm1_07_006,sm1,7,6,swissair nine three five two rhein radar identified proceed direct to gotil 
sm1,sm1_07,sm1_07_007,sm1,7,7,transwede one zero one rhein radar identified 
sm1,sm1_07,sm1_07_008,sm1,7,8,lufthansa eight two six eight rhein radar identified climb flight level three hundred 
sm1,sm1_07,sm1_07_009,sm1,7,9,sabena four eight one turn left to dinkelsbuhl 
sm1,sm1_07,sm1_07_010,sm1,7,10,speedbird one five six contact rhein one two seven decimal three seven 
sm1,sm1_07,sm1_07_011,sm1,7,11,lufthansa eight two six eight proceed to trasa 
sm1,sm1_07,sm1_07_012,sm1,7,12,transwede one zero one climb flight level three eight zero 
sm1,sm1_07,sm1_07_013,sm1,7,13,sabena eight three eight non ~r ~v ~s ~m rhein radar identified 
sm1,sm1_07,sm1_07_014,sm1,7,14,india tango alfa sierra alfa rhein radar identified 
sm1,sm1_07,sm1_07_015,sm1,7,15,swissair six five two zero rhein radar identified 
sm1,sm1_07,sm1_07_016,sm1,7,16,foxtrot sierra india rhein identified climb flight level two seven zero 
sm1,sm1_07,sm1_07_017,sm1,7,17,sabena four eight one descend flight level three one zero 
sm1,sm1_07,sm1_07_018,sm1,7,18,swissair nine three five two contact rhein one two seven decimal three seven 
sm1,sm1_07,sm1_07_019,sm1,7,19,foxtrot sierra india direct to trasadingen 
sm1,sm1_07,sm1_07_020,sm1,7,20,sabena four eight one descend flight level two nine zero rate fifteen hundred or more 
sm1,sm1_07,sm1_07_021,sm1,7,21,[HNOISE] swissair five one zero contact rhein one two seven decimal three seven 
sm1,sm1_07,sm1_07_022,sm1,7,22,hapag lloyd six five three rhein radar identified climb flight level two seven zero 
sm1,sm1_07,sm1_07_023,sm1,7,23,sabena four eight one contact rhein one three two decimal four 
sm1,sm1_07,sm1_07_024,sm1,7,24,hapag lloyd five six three maintain heading climb flight level three hundred 
sm1,sm1_07,sm1_07_025,sm1,7,25,sabena eight three eight contact rhein one two seven decimal three seven 
sm1,sm1_07,sm1_07_026,sm1,7,26,foxtrot sierra india climb flight level two nine zero rate one thousand five hundred or more 
sm1,sm1_07,sm1_07_027,sm1,7,27,malaysian two rhein identified 
sm1,sm1_07,sm1_07_028,sm1,7,28,hapag lloyd six five three set course trasadingen 
sm1,sm1_07,sm1_07_029,sm1,7,29,constellation two two five one rhein radar identified 
sm1,sm1_07,sm1_07_030,sm1,7,30,aero lloyd five two eight rhein identified 
sm1,sm1_07,sm1_07_031,sm1,7,31,lufthansa eight two six eight contact zurich one three four decimal six 
sm1,sm1_07,sm1_07_032,sm1,7,32,foxtrot sierra india contact ah zurich one three four decimal six 
sm1,sm1_07,sm1_07_033,sm1,7,33,transwede one zero one contact zurich one three three decimal four 
sm1,sm1_07,sm1_07_034,sm1,7,34,leisure six zero two four rhein radar identified 
sm1,sm1_07,sm1_07_035,sm1,7,35,olympic one four four rhein radar identified 
sm1,sm1_07,sm1_07_036,sm1,7,36,sobelair two five five seven rhein radar identified 
sm1,sm1_07,sm1_07_037,sm1,7,37,india tango alfa sierra alfa contact rhein one two seven decimal three seven 
sm1,sm1_07,sm1_07_038,sm1,7,38,malaysian two contact rhein one two seven decimal three seven 
sm1,sm1_07,sm1_07_039,sm1,7,39,transwede one zero seven rhein radar identified 
sm1,sm1_07,sm1_07_040,sm1,7,40,hapag lloyd six five three contact zurich one three four decimal six 
sm1,sm1_07,sm1_07_041,sm1,7,41,leisure six zero two four contact rhein one two seven decimal three seven 
sm1,sm1_07,sm1_07_042,sm1,7,42,georgia zero three seven rhein radar identified 
sm1,sm1_07,sm1_07_043,sm1,7,43,~k ~l ~m three hundred kilo rhein radar identified for shortcut turn ten degrees left 
sm1,sm1_07,sm1_07_044,sm1,7,44,onur air nine eight nine rhein radar identified 
sm1,sm1_07,sm1_07_045,sm1,7,45,alitalia one one seven rhein radar identified 
sm1,sm1_07,sm1_07_046,sm1,7,46,[EMPTY] 
sm1,sm1_07,sm1_07_047,sm1,7,47,air malta zero zero four rhein radar identified direct to frankfurt 
sm1,sm1_07,sm1_07_048,sm1,7,48,olympic one four four proceed direct to kempten 
sm1,sm1_07,sm1_07_049,sm1,7,49,jet set eight one seven rhein radar identified 
sm1,sm1_07,sm1_07_050,sm1,7,50,jet set one four two nine rhein radar identified turn ah left by ten degrees 
sm1,sm1_07,sm1_07_051,sm1,7,51,georgia zero three seven contact rhein one two seven decimal three seven 
sm1,sm1_07,sm1_07_052,sm1,7,52,onur air nine eight nine rhein radar one two seven decimal three seven 
sm1,sm1_07,sm1_07_053,sm1,7,53,swissair six five two zero rhein radar one two seven three seven 
sm1,sm1_07,sm1_07_054,sm1,7,54,constellation two two five one contact rhein one three two decimal four 
sm1,sm1_07,sm1_07_055,sm1,7,55,aero lloyd five two eight contact zurich one three three decimal four 
sm1,sm1_07,sm1_07_056,sm1,7,56,german air force five eight five non ~r ~v ~s ~m rhein radar identified 
sm1,sm1_07,sm1_07_057,sm1,7,57,sabena seven eight one six rhein radar you are identified 
sm1,sm1_07,sm1_07_058,sm1,7,58,german air force five eight five set course direct to frankfurt 
sm1,sm1_07,sm1_07_059,sm1,7,59,~k ~l ~m two six four rhein radar identified 
sm1,sm1_07,sm1_07_060,sm1,7,60,olympic one four four contact rhein one three two decimal four 
sm1,sm1_07,sm1_07_061,sm1,7,61,jet set one four two nine climb flight level three six zero set course to november tango mike 
sm1,sm1_07,sm1_07_062,sm1,7,62,aero lloyd five two eight contact zurich on one three three decimal four 
sm1,sm1_07,sm1_07_063,sm1,7,63,jet set eight one seven contact ah rhein one two seven decimal three seven 
sm1,sm1_07,sm1_07_064,sm1,7,64,[EMPTY] 
sm1,sm1_07,sm1_07_065,sm1,7,65,sobelair two five five seven contact rhein one three two decimal four 
sm1,sm1_07,sm1_07_066,sm1,7,66,[EMPTY] 
sm1,sm1_07,sm1_07_067,sm1,7,67,sabena eight three two guten tag identified 
sm1,sm1_07,sm1_07_068,sm1,7,68,transwede one zero seven contact ah zurich one three four decimal six 
sm1,sm1_07,sm1_07_069,sm1,7,69,aero lloyd five nine zero rhein radar identified climb flight level three hundred 
sm1,sm1_07,sm1_07_070,sm1,7,70,onur air three eight eight rhein radar identified 
sm1,sm1_07,sm1_07_071,sm1,7,71,alitalia one one seven contact zurich one three three decimal four 
sm1,sm1_07,sm1_07_072,sm1,7,72,netherlands fo= four one four rhein radar non ~r ~v ~s ~m identified 
sm1,sm1_07,sm1_07_073,sm1,7,73,[HNOISE] netherlands four one four turn ten degrees to the right for separation 
sm1,sm1_07,sm1_07_074,sm1,7,74,lufthansa four six five two rhein radar identified climb flight level two nine zero 
sm1,sm1_07,sm1_07_075,sm1,7,75,alitalia four eight five rhein radar identified 
sm1,sm1_07,sm1_07_076,sm1,7,76,~k ~l ~m three hundred kilo turn left to november tango mike 
sm1,sm1_07,sm1_07_077,sm1,7,77,three hundred kilo rhein radar one two seven decimal three seven 
sm1,sm1_07,sm1_07_078,sm1,7,78,~p ~s ~a five two six hotel rhein radar identified 
sm1,sm1_07,sm1_07_079,sm1,7,79,alitalia four zero one rhein radar identified 
sm1,sm1_07,sm1_07_080,sm1,7,80,alitalia four zero one climb flight level three hundred 
sm1,sm1_07,sm1_07_081,sm1,7,81,air malta zero zero four contact rhein one two seven decimal three seven 
sm1,sm1_07,sm1_07_082,sm1,7,82,delta india charlie papa alfa rhein radar identified 
sm1,sm1_07,sm1_07_083,sm1,7,83,sabena eight three two contact rhein one two seven decimal three seven 
sm1,sm1_07,sm1_07_084,sm1,7,84,jet set one four two nine rhein radar one two seven decimal three seven 
sm1,sm1_07,sm1_07_085,sm1,7,85,german air force five eight five contact rhein on one two seven decimal three seven good bye 
sm1,sm1_07,sm1_07_086,sm1,7,86,sabena seven eight one six turn left to gotil 
sm1,sm1_07,sm1_07_087,sm1,7,87,netherlands four one four turn left to trasadingen 
sm1,sm1_07,sm1_07_088,sm1,7,88,[EMPTY] 
sm1,sm1_07,sm1_07_089,sm1,7,89,netherlands air force four one four descend flight level three two zero expedite descent as crossing traffic 
sm1,sm1_07,sm1_07_090,sm1,7,90,aero lloyd five nine zero contact zurich one three four decimal six 
sm1,sm1_07,sm1_07_091,sm1,7,91,sabena seven eight one six contact rhein one two seven decimal three seven 
sm1,sm1_07,sm1_07_092,sm1,7,92,britannia triple two alfa rhein radar identified 
sm1,sm1_07,sm1_07_093,sm1,7,93,~p ~s ~a five zero two hotel rhein radar identified 
sm1,sm1_07,sm1_07_094,sm1,7,94,~k ~l ~m two six four contact rhein one two seven three seven 
sm1,sm1_07,sm1_07_095,sm1,7,95,onur air three eight eight contact rhein one three two decimal four 
sm1,sm1_07,sm1_07_096,sm1,7,96,netherlands air force four one four climb flight level three three zero 
sm1,sm1_07,sm1_07_097,sm1,7,97,lufthansa four six five two contact zurich one three four decimal six 
sm1,sm1_07,sm1_07_098,sm1,7,98,singa one one two rhein radar identified 
sm1,sm1_07,sm1_07_099,sm1,7,99,singa one one two non ~r ~v ~s ~m ah is confirmed 
sm1,sm1_07,sm1_07_100,sm1,7,100,lufthansa four four one six rhein radar identified turn ten degrees left i'll call you back for higher 
sm1,sm1_07,sm1_07_101,sm1,7,101,speedbird one two four rhein radar identified 
sm1,sm1_07,sm1_07_102,sm1,7,102,netherlands air force four one four contact zurich one three four decimal six 
sm1,sm1_07,sm1_07_103,sm1,7,103,~p ~s ~a five two six hotel contact rhein one three two decimal four 
sm1,sm1_07,sm1_07_104,sm1,7,104,lufthansa four four one six climb flight level two nine zero 
sm1,sm1_07,sm1_07_105,sm1,7,105,hapag lloyd three five five one rhein radar identified 
sm1,sm1_07,sm1_07_106,sm1,7,106,oscar oscar papa hotel india rhein radar identified 
sm1,sm1_07,sm1_07_107,sm1,7,107,alitalia four eight seven rhein radar identified 
sm1,sm1_07,sm1_07_108,sm1,7,108,netherlands three five rhein radar identified 
sm1,sm1_07,sm1_07_109,sm1,7,109,turkish five one five rhein radar identified 
sm1,sm1_07,sm1_07_110,sm1,7,110,delta india mike lima lima rhein radar identified 
sm1,sm1_07,sm1_07_111,sm1,7,111,lufthansa four four one six right turn heading one eight zero 
sm1,sm1_07,sm1_07_112,sm1,7,112,aero lloyd five one seven rhein radar identified 
sm1,sm1_07,sm1_07_113,sm1,7,113,sierra alfa fox one one two turn left heading three one zero 
sm1,sm1_07,sm1_07_114,sm1,7,114,alitalia four zero one contact zurich one three four decimal six 
sm1,sm1_07,sm1_07_115,sm1,7,115,alitalia four eight five zurich one three three decimal four 
sm1,sm1_07,sm1_07_116,sm1,7,116,lufthansa four four one six climb flight level three hundred set course to trasadingen 
sm1,sm1_07,sm1_07_117,sm1,7,117,singa one one two turn left to nattenheim contact rhein one two seven three seven bye 
sm1,sm1_07,sm1_07_118,sm1,7,118,speedbird one two four contact rhein one two seven decimal three seven 
sm1,sm1_07,sm1_07_119,sm1,7,119,europa three six three rhein radar identified proceed direct to frankfurt 
sm1,sm1_07,sm1_07_120,sm1,7,120,britannia triple two alfa contact rhein one three two decimal four 
sm1,sm1_07,sm1_07_121,sm1,7,121,turkish five one five contact rhein one two seven decimal three seven 
sm1,sm1_07,sm1_07_122,sm1,7,122,lufthansa three five five six rhein radar identified maintain your present heading and climb flight level two nine zero 
sm1,sm1_07,sm1_07_123,sm1,7,123,speedbird two two three rhein radar identified 
sm1,sm1_07,sm1_07_124,sm1,7,124,~p ~s ~a five zero two hotel contact 
sm1,sm1_07,sm1_07_125,sm1,7,125,five zero two hotel contact rhein one three two decimal four 
sm1,sm1_07,sm1_07_126,sm1,7,126,lufthansa four four one six contact zurich one three four decimal six 
sm1,sm1_07,sm1_07_127,sm1,7,127,british midland seven two zero rhein radar identified 
sm1,sm1_07,sm1_07_128,sm1,7,128,alitalia two nine two rhein radar identified 
sm1,sm1_07,sm1_07_129,sm1,7,129,britannia two three six alfa rhein radar identified 
sm1,sm1_07,sm1_07_130,sm1,7,130,sabena eight two six alfa rhein radar identified 
sm1,sm1_07,sm1_07_131,sm1,7,131,hapag lloyd three five five one contact zurich one three three decimal four 
sm1,sm1_07,sm1_07_132,sm1,7,132,sabena nine three six nine confirm level three hundred 
sm1,sm1_07,sm1_07_133,sm1,7,133,identified 
sm1,sm1_07,sm1_07_134,sm1,7,134,lufthansa three five five six turn right to trasadingen 
sm1,sm1_07,sm1_07_135,sm1,7,135,delta india charlie papa alfa contact milano one three four decimal five two 
sm1,sm1_07,sm1_07_136,sm1,7,136,alitalia four eight seven contact zurich one three four decimal six 
sm1,sm1_07,sm1_07_137,sm1,7,137,alitalia one four nine rhein radar identified 
sm1,sm1_07,sm1_07_138,sm1,7,138,sabena eight zero one ah rhein identified 
sm1,sm1_07,sm1_07_139,sm1,7,139,aero lloyd five one seven contact rhein one two seven decimal three seven 
sm1,sm1_07,sm1_07_140,sm1,7,140,speedbird one two two rhein identified confirm level four hundred 
sm1,sm1_07,sm1_07_141,sm1,7,141,yeah 
sm1,sm1_07,sm1_07_142,sm1,7,142,speedbird two two three contact rhein one two seven three seven 
sm1,sm1_07,sm1_07_143,sm1,7,143,lufthansa four three seven six rhein radar identified climb flight level two nine zero 
sm1,sm1_07,sm1_07_144,sm1,7,144,speedbird two two three contact rhein one two seven decimal three seven 
sm1,sm1_07,sm1_07_145,sm1,7,145,negative speedbird two three three contact rhein one two seven three seven 
sm1,sm1_07,sm1_07_146,sm1,7,146,speedbird two two three are you still with me 
sm1,sm1_07,sm1_07_147,sm1,7,147,[EMPTY] 
sm1,sm1_07,sm1_07_148,sm1,7,148,midland seven two zero how do you read 
sm1,sm1_07,sm1_07_149,sm1,7,149,roger contact rhein one two seven decimal three seven 
sm1,sm1_07,sm1_07_150,sm1,7,150,oscar hotel india contact rhein one three two decimal four 
sm1,sm1_07,sm1_07_151,sm1,7,151,netherlands three five contact rhein one three two decimal four 
sm1,sm1_07,sm1_07_152,sm1,7,152,sabena eight zero one turn ten degrees right 
sm1,sm1_07,sm1_07_153,sm1,7,153,yeah 
sm1,sm1_07,sm1_07_154,sm1,7,154,alitalia one five seven rhein radar identified 
sm1,sm1_07,sm1_07_155,sm1,7,155,[EMPTY] 
sm1,sm1_07,sm1_07_156,sm1,7,156,delta disregard 
sm1,sm1_07,sm1_07_157,sm1,7,157,delta lima lima contact milano one three four decimal five two 
sm1,sm1_07,sm1_07_158,sm1,7,158,europa three six three contact rhein one two seven decimal three seven 
sm1,sm1_07,sm1_07_159,sm1,7,159,lufthansa three six three eight rhein radar identified climb flight level three hundred 
sm1,sm1_07,sm1_07_160,sm1,7,160,sabena eight zero one climb flight level three four zero 
sm1,sm1_07,sm1_07_161,sm1,7,161,lufthansa three five five six contact zurich one three four decimal six 
sm1,sm1_07,sm1_07_162,sm1,7,162,sabena eight zero one confirm you're climbing flight level three four zero 
sm1,sm1_07,sm1_07_163,sm1,7,163,to confirm sabena eight zero one you are passing three one zero 
sm1,sm1_07,sm1_07_164,sm1,7,164,yeah sabena eight zero one i observe you at flight level two nine zero in the viscinity of romeo mike sierra on a heading you are two nine zero maintaining confirm your level 
sm1,sm1_07,sm1_07_165,sm1,7,165,yeah that is correct climb flight level three four zero and you just reported you are passing three one zero 
sm1,sm1_07,sm1_07_166,sm1,7,166,<OT> okay ah the computer is standing still i think </OT> 
sm1,sm1_07,sm1_07_167,sm1,7,167,<OT> okay we're finished thank you have a nice weekend </OT> 
gf1,gf1_01,gf1_01_001,gf1,1,1,[FRAGMENT] contact geneva one two eight decimal one five good bye 
gf1,gf1_01,gf1_01_002,gf1,1,2,swissair six six zero romeo contact marseille one two five decimal eight five good bye 
gf1,gf1_01,gf1_01_003,gf1,1,3,cross air five one two bonjour identified cleared kines st prex willisau flight level three zero zero 
gf1,gf1_01,gf1_01_004,gf1,1,4,bonjour luxair five five one identified cleared passeiry torino flight level three three zero 
gf1,gf1_01,gf1_01_005,gf1,1,5,lufthansa four seven two three resume own navigation to willisau 
gf1,gf1_01,gf1_01_006,gf1,1,6,<FL> </FL> 
gf1,gf1_01,gf1_01_007,gf1,1,7,alitalia two zero one set course direct to torino 
gf1,gf1_01,gf1_01_008,gf1,1,8,topswiss four five seven eight climb to flight level three one zero 
gf1,gf1_01,gf1_01_009,gf1,1,9,<FL> </FL> 
gf1,gf1_01,gf1_01_010,gf1,1,10,luxair five five one report heading 
gf1,gf1_01,gf1_01_011,gf1,1,11,luxair five five one too short on your way fly heading one eight zero 
gf1,gf1_01,gf1_01_012,gf1,1,12,<FL> </FL> 
gf1,gf1_01,gf1_01_013,gf1,1,13,cross air six eight zero bonjour identified cleared ah passeiry bilsa climb to flight level two nine zero 
gf1,gf1_01,gf1_01_014,gf1,1,14,alitalia three zero zero bonjour i'll call you back 
gf1,gf1_01,gf1_01_015,gf1,1,15,bonjour alitalia three zero one identified cleared passeiry torino flight level three three zero 
gf1,gf1_01,gf1_01_016,gf1,1,16,alitalia three zero zero squawk five seven six three 
gf1,gf1_01,gf1_01_017,gf1,1,17,lufthansa four seven two three contact zurich on one three four decimal six good bye 
gf1,gf1_01,gf1_01_018,gf1,1,18,alitalia three six four reims one three three decimal eight two good bye 
gf1,gf1_01,gf1_01_019,gf1,1,19,speedbird five six three bonjour squawk five seven two one 
gf1,gf1_01,gf1_01_020,gf1,1,20,aero lloyd five one seven bonjour identified cleared kines st prex willisau flight level three two zero 
gf1,gf1_01,gf1_01_021,gf1,1,21,alitalia three zero zero identified aosta st prex dijon climb to flight level three zero zero 
gf1,gf1_01,gf1_01_022,gf1,1,22,speedbird five eight zero bonjour identified call you back for lower 
gf1,gf1_01,gf1_01_023,gf1,1,23,speedbird five six three identified cleared aosta st prex rolampont climb to flight level three six zero 
gf1,gf1_01,gf1_01_024,gf1,1,24,topswiss four five seven eight turn left two zero degrees 
gf1,gf1_01,gf1_01_025,gf1,1,25,luxair five five one resume own navigation direct torino 
gf1,gf1_01,gf1_01_026,gf1,1,26,alitalia three zero one descend to flight level ah three zero zero due traffic 
gf1,gf1_01,gf1_01_027,gf1,1,27,<FL> </FL> 
gf1,gf1_01,gf1_01_028,gf1,1,28,bonjour viva nine zero eight one identified cleared ah kines st prex willisau flight level three four zero 
gf1,gf1_01,gf1_01_029,gf1,1,29,sabena nine seven zero bonjour identified stop climb flight level three two zero 
gf1,gf1_01,gf1_01_030,gf1,1,30,<FL> </FL> 
gf1,gf1_01,gf1_01_031,gf1,1,31,speedbird five eight zero descend to flight level two one zero 
gf1,gf1_01,gf1_01_032,gf1,1,32,aero lloyd five one seven set course direct to st prex 
gf1,gf1_01,gf1_01_033,gf1,1,33,viva nine zero eight one continue present heading 
gf1,gf1_01,gf1_01_034,gf1,1,34,speedbird five six three contact geneva on one two eight one five good bye 
gf1,gf1_01,gf1_01_035,gf1,1,35,saudia 
gf1,gf1_01,gf1_01_036,gf1,1,36,saudia one five five bonjour squawk five seven four three 
gf1,gf1_01,gf1_01_037,gf1,1,37,transavia three two five six contact ah reims one three four decimal four good bye 
gf1,gf1_01,gf1_01_038,gf1,1,38,cross air five one two descend to flight level two eight zero 
gf1,gf1_01,gf1_01_039,gf1,1,39,cross air six eight zero set course direct to bilsa 
gf1,gf1_01,gf1_01_040,gf1,1,40,saudia one five five identified cleared ah st prex dijon flight level three two zero 
gf1,gf1_01,gf1_01_041,gf1,1,41,<FL> </FL> 
gf1,gf1_01,gf1_01_042,gf1,1,42,<FL> </FL> 
gf1,gf1_01,gf1_01_043,gf1,1,43,berlin five three three eight contact reims one three four decimal four good bye 
gf1,gf1_01,gf1_01_044,gf1,1,44,sabena nine seven zero set course direct to arbos 
gf1,gf1_01,gf1_01_045,gf1,1,45,alitalia two three four bonjour squawk five seven seven five 
gf1,gf1_01,gf1_01_046,gf1,1,46,<FL> </FL> 
gf1,gf1_01,gf1_01_047,gf1,1,47,sabena nine seven zero are you on course to arbos 
gf1,gf1_01,gf1_01_048,gf1,1,48,roger and re= report your heading 
gf1,gf1_01,gf1_01_049,gf1,1,49,roger continue present heading 
gf1,gf1_01,gf1_01_050,gf1,1,50,alitalia two three four identified cleared aosta st prex rolampont climb to flight level three zero zero 
gf1,gf1_01,gf1_01_051,gf1,1,51,cross air five one two contact ah geneva one two five decimal eight five good bye 
gf1,gf1_01,gf1_01_052,gf1,1,52,speedbird five eight zero contact milano one two five eight five good bye 
gf1,gf1_01,gf1_01_053,gf1,1,53,alitalia two zero one contact milano one two five decimal eight five good bye 
gf1,gf1_01,gf1_01_054,gf1,1,54,luxair five five one ah milano one two five eight five good bye 
gf1,gf1_01,gf1_01_055,gf1,1,55,lufthansa four seven three one zurich one three four six good bye 
gf1,gf1_01,gf1_01_056,gf1,1,56,alitalia three zero one descend to flight level two seven zero 
gf1,gf1_01,gf1_01_057,gf1,1,57,alitalia three zero one milano one two five eight five good bye 
gf1,gf1_01,gf1_01_058,gf1,1,58,swissair so= six seven five two bonjour identified climb to flight level ah two nine zero and ah passeiry kines 
gf1,gf1_01,gf1_01_059,gf1,1,59,belgian airforce ah three three four bonjour identified cleared ah passeiry epinal flight level three two zero 
gf1,gf1_01,gf1_01_060,gf1,1,60,europa three eight one ah bonjour identified cleared kines st prex willisau flight level three four zero 
gf1,gf1_01,gf1_01_061,gf1,1,61,foxtrot golf india foxtrot lima bonjour identified cleared ah passeiry torino flight level three one zero 
gf1,gf1_01,gf1_01_062,gf1,1,62,topswiss four five seven eight contact marseille one two five decimal eight five good bye 
gf1,gf1_01,gf1_01_063,gf1,1,63,and topswiss four five seven eight own navigation tour du pin 
gf1,gf1_01,gf1_01_064,gf1,1,64,viva nine zero eight one turn left heading three five zero 
gf1,gf1_01,gf1_01_065,gf1,1,65,sabena nine seven zero climb to flight level three four zero 
gf1,gf1_01,gf1_01_066,gf1,1,66,ascot nine three one nine bonjour squawk five seven three three 
gf1,gf1_01,gf1_01_067,gf1,1,67,belgian airforce ah three three four set course direct to arbos 
gf1,gf1_01,gf1_01_068,gf1,1,68,aero lloyd five six zero bonjour identified cleared passeiry bilsa flight level three three zero 
gf1,gf1_01,gf1_01_069,gf1,1,69,<FL> </FL> 
gf1,gf1_01,gf1_01_070,gf1,1,70,viva nine zero eight one turn further left heading ah s= heading three four zero 
gf1,gf1_01,gf1_01_071,gf1,1,71,aero lloyd ah five one seven climb to flight level three three zero 
gf1,gf1_01,gf1_01_072,gf1,1,72,ascot nine three one nine identified cleared ah st prex rolampont flight level three two zero 
gf1,gf1_01,gf1_01_073,gf1,1,73,alitalia three zero one contact milano one two five decimal eight five good bye 
